Duration,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City,Ticket_Type
NA,NA,"RICOMINCIO DA ME PER ESSERE AL CENTRO DEL PROPRIO BENE-ESSERE a ROMA MODULO 1 GRUPPI IN CAMBIAMENTO Ricomincio da me con Liana Gerbi MARTEDI 12 MARZO -16 APRILE -14 MAGGIO -11 GIUGNO ore 18/20 MODULO 2 LA MASCHERA NEUTRA con Anna Maria D'angeli SABATO 9 Marzo ore 9/13 MODULO 3 LA TECNICA DEL KINTSUGI con Anna Maria D'angeli e SABATO 23 Marzo ore 10/13 MODULO 4 DIARIO OLTRE IL LIMITE con Alessia Biscossi MARTEDI 23 Aprile- 21 Maggio - 18 Giugno ore 18/20 MODULO 5 COACHING OPTIMISTICO con Danijela Babic MARTEDI 9 Aprile ore 18/20 MODULO 6 IL GENOGRAMMA PONTE AFFETTIVO TRA PASSATO E PRESENTE con Antonella Palumbo SABATO 4 Maggio ore 10/13 RICHIEDI SCHEDA DI ISCRIZIONE a infoaici@libero.it SCEGLI 3 WORKSHOP PER AVERE PROMO PERSONALIZZATA  PAGINA ARTCOUNSELING AICI  https://sites.google.com/view/aicitalia-it/home-page/artcounseling-trasformazioni-in-viaggio Al termine degli incontri verrà rilasciato un attestato ( n.1 credito a ora ) titolo valido anche per accedere a livelli corrispondenti nei Corsi di Counseling AICI Crediti formativi e Aggiornamento per Counselor e Professionisti della Relazione di AiutoPer maggiori dettagli, per l’iscrizione e per contatti con la direzione dei corso: Prof.ssa Liana Gerbi Presidente A.I.C.I -Formatore Professionista AIF -Counselor Trainer Socioanalista – Schoolcounselor PER INFO E COSTI : 393.3992201 infoaici@libero.it A.I.C.I. www.aiciitalia.it",0,0,EUR,Liana Gerbi,https://schema.org/EventScheduled,2024-03-12T17:00:00Z,2024-03-12T19:00:00Z,RICOMINCIO DA ME   PER ESSERE AL CENTRO DEL PROPRIO BENE-ESSERE  a ROMA,"WORKSHOP /INCONTRI   speciali che ti aiuteranno a ritrovare te stesso/a e a mettere il benessere al centro della tua vita, da non perdere!",https://www.eventbrite.it/e/biglietti-ricomincio-da-me-per-essere-al-centro-del-proprio-bene-essere-a-roma-841394913837,roma,Sold out
NA,NA,"ITSLIQUID Group is pleased to announce the opening of the 9th edition of ROME INTERNATIONAL ART FAIR 2024, international exhibition of photography, painting, video art, installation/sculpture and performance art, on March 08, 2024, at 06:00 PM at Medina Art Gallery in Rome. The exhibition will run until March 21, 2024. more. https://www.itsliquid.com/opening-romeartfair-9th.html ROME INTERNATIONAL ART FAIR 2024 analyzes the relationship between body and space, and the hybridization between identities and cultural/physical/social/urban settings in contemporary times, through two main sections: MIXING IDENTITIES and FUTURE LANDSCAPES. MIXING IDENTITIES analyzes the hidden parts of our identities, through an immersive experience inside the fascinating universe of the complex labyrinths of our consciousness. The human body is a changing system that connects us with other bodies and spaces to perceive the surrounding reality; a strong communication system with its own language and infinite ways of expression. FUTURE LANDSCAPES are abstract, infinite and conceptual, associated with a sense of freedom and infinite extension. Primarily experienced with the mind, spaces redefine their limits and borders, transforming surfaces in an open flow of pure ideas. This section focuses on the concept of the borders and the structures between body, mind and soul, the human identity and the city, the space and the ground. more. https://www.itsliquid.com/opening-romeartfair-9th.html",0,0,EUR,ITSLIQUID GROUP,https://schema.org/EventScheduled,2024-03-12T14:00:00Z,2024-03-12T18:00:00Z,ROME INTERNATIONAL ART FAIR – 9TH EDITION,ROME INTERNATIONAL ART FAIR – 9TH EDITION,https://www.eventbrite.it/e/biglietti-rome-international-art-fair-9th-edition-846048532937,roma,Sold out
NA,NA,"Novità dell’anno!
 Martedì 26 settembre…..
 Arriva il Karaoke Roulette! Uno dei tanti nuovi eventi di Angeli Rock! 
 
 Esatto, nel nostro palazzetto, il martedì dalle ore 22.30, si canta e ci si diverte con il karaoke!
 
 Con  ogni consumazione da minimo 7 euro, hai diritto ad un gettone per tentare la fortuna sulla nostra roulette! 
 
 Tanti premi e consumazioni ti aspettano!
 
 Cosa stai aspettando? 
 
 PRENOTA SUBITO:
 ☎️0686708250
 🌏online (attivo 24h)
 https://www.angelirock.it/prenota-online/
",0,0,EUR,Angeli Rock,https://schema.org/EventScheduled,2024-03-12T21:30:00Z,2024-03-13T00:30:00Z,Karaoke Roulette da Angeli Rock a Roma,"Vieni a divertirti al Karaoke Roulette da Angeli Rock a Roma, un evento unico che ti farà cantare e giocare fino a tarda notte!",https://www.eventbrite.com/e/biglietti-karaoke-roulette-da-angeli-rock-a-roma-725991258397,roma,Sold out
NA,NA,UNA OPPORTUNITA PER IL TUO BENESSERE ECONOMICO  E FISICO INVESTI SOLO UN ORA DEL TUO TEMPO,0,0,EUR,Showroom Rinascita & Benessere - Roma,https://schema.org/EventScheduled,2024-03-12T20:00:00Z,2024-03-12T21:00:00Z,SCOPRI LA  STRATEGIA MIGLIORE PER OCCUPARTI DEL TUO BENESSERE,PARTECIPANDO  CONOSCERAI  TUTTO CIÒ CHE DEVI SAPERE PER LA TUA SICUREZZA ALIMENTARE!!,https://www.eventbrite.it/e/biglietti-scopri-la-strategia-migliore-per-occuparti-del-tuo-benessere-812451834307,roma,Sold out
NA,NA,"Usually what we use were BB cream with ""moisturizer effect"", follow by the primer to set the base for foundation, then with the foundation, we end with bronzer to look darker or using a highlighter to look shining in beauty. But...  What if I told you that there is a ""BB foundation mist"" that has the BB cream + foundation together that repair and rejuvenates your skin while you are wearing makeup? Making you look younger and younger while you are on your makeup? Or wearing your makeup while you are swimming with water-proof protection against discolouring? Be the envy with the Co-creator with Celebrity Makeup Artist Yolanda Halston, who has been a makeup artist for 25 years and boasts a cult following of beauty bloggers, celebrities and women all over the world. She also the makeup artist of the movie ""Twilight"" that bring the shinning growing effect with ""NV shimmer mist"". The NV collection includes a primer, foundation, bronzer and shimmer that give you an enviable, professionally airbrushed finish in no time. Award-winning NV BB Perfecting Mist Foundation blurs skin imperfections and quickly delivers high-definition, photo-ready coverage. Register now for this NV makeup Master Class to learn the technique on applying your makeup within a few minutes with the professional look that's ready for photo shooting. Get your set of NV below before the class starts to learn and apply during the Master Class session. NV Perfecting Foundation Mist Click on Beauty > NV Scroll down until you find the perfect match. Choose the manufacturer > Brand > Shade that you are using at the moment. The example below will give you the perfect match to the current brand that you are using. Click view product and it will bring you to purchase site. Subscribe and get it under Monthly SmartDelivery to get it at the promotional price. In case if this is not what you want, within 30 days before your subscription date, you can unsubscribe with our support team and they will be happy to help you to remove the monthly purchase. Register to attend NV makeup Master Class Now!",0,0,GBP,RawElegant.Life,https://schema.org/EventScheduled,2024-03-12T18:30:00Z,2024-03-12T19:10:00Z,(7.30pm Session) Envy Yourself With Beauty Makeup MasterClass,"Have you ever tried a ""BB foundation mist"" before?",https://www.eventbrite.co.uk/e/730pm-session-envy-yourself-with-beauty-makeup-masterclass-tickets-124894574033,roma,Sold out
1 hour,NA,"Vi aspettiamo martedì 12 marzo alle ore 18.15, in Sala Igea, per un incontro che vedrà l'autore Giovanni Rizzoni dialogare con Massimo Bray, Marta Cartabia, Massimo Luciani, Andrea Manzella, moderati da Nicola Lupo. Con l’occasione sarà presentato il volume Parliamentarism and Encyclopaedism. Parliamentary Democracy in an Age of Fragmentation (Art Publish, 2024) di Giovanni Rizzoni. A fine della presentazione sarà offerto un vin d'honneur. L'ingresso è libero, ma è consigliato accreditarsi alla seguente e-mail: salaigea@treccani.it.",0,0,EUR,Treccani,https://schema.org/EventScheduled,2024-03-12T17:30:00Z,2024-03-12T18:30:00Z,Parliamentarism and Encyclopaedism,Giovanni Rizzoni,https://www.eventbrite.com/e/parliamentarism-and-encyclopaedism-tickets-860532745607,roma,NA
NA,NA,NA,0,0,EUR,SBS ass. cult.,https://schema.org/EventScheduled,2024-03-12T19:00:00Z,2024-03-12T20:00:00Z,Lezioni GRATUITE di Hatha YOGA mart-giov 20-21,Corsi di Hatha Yoga con Rosalba Venditti,https://www.eventbrite.it/e/biglietti-lezioni-gratuite-di-hatha-yoga-mart-giov-20-21-27462408804,roma,Sold out
1 ora,NA,"Scomedy Night #3 - La Bonora Preparatevi per una serata ricca di risate e divertimento a La Bonora!Unisciti a noi per un'esperienza comica indimenticabile.Data: Martedi' 12 Marzo 2024Orario: 21:30Luogo: La BonoraAlla Scomedy Night, comici di talento saliranno sul palco per solleticare il tuo umorismo. Preparati a divertirti con le loro battute esilaranti, le battute spiritose e gli aneddoti spaccati.La Bonora, il luogo perfetto per questo evento, offre un'atmosfera accogliente e intima, permettendoti di immergerti completamente nell'esperienza comica. Raduna i tuoi amici e vieni a goderti una serata piena di risate e buone vibrazioni.Con noi ci saranno:Giulio Cirulli @‌giulio_cirullzMichele Porcaro @‌ilpanciadighisaGiuseppe Mucci @‌giuseppe_m92Andrea Buzzi @‌andrea_.buzziVittorio Barbera @‌vittoriobarberaPietro Cataleta @‌p.cataletaLorenzo Garmiele @‌lorenzo.garmiele 🎤 MC Guglielmo Sgrulletti @gullox85Non perdere questa occasione per rilassarti, rilassarti e divertirti. Prendi subito i tuoi biglietti e preparati a ridere a crepapelle alla Scomedy Night - La Bonora!Per info e prenotazioni: 06 8837 6508 ✨",0,0,EUR,Scomedy Project,https://schema.org/EventScheduled,2024-03-12T20:30:00Z,2024-03-12T21:30:00Z,Scomedy Night #4 - La Bonora,"Vieni a divertirti con una serata di comicità all'insegna del sorriso e delle risate, ""Scomedy Night - La Bonora""",https://www.eventbrite.it/e/biglietti-scomedy-night-4-la-bonora-860850566217,roma,NA
NA,NA,"Scopri con noi cosa significa provare sul campo la fotocamera perfetta per l'uso quotidiano: la Leica Q3!  Questa macchina fotografica ti affascinerà sia davanti sia dietro l'obiettivo. Grazie alla sua eccellente facilità d'uso e al nuovo autofocus ibrido, potrai provare la sensazione di realizzare fotografie e video eccezionali.  Non perdere tempo, prenota ora il tuo TEST DRIVE Non scordarti di portare con te una scheda di memoria SD (Secure Digital), così potrai salvare e rivedere le immagini che scatterai. Lo staff del Leica Store Roma è pronto ad accoglierti e a farti provare questo gioiello!",0,0,EUR,Leica Camera Italia,https://schema.org/EventScheduled,2024-03-12T14:30:00Z,2024-03-12T15:30:00Z,TEST DRIVE Leica Q3 - Leica Store Roma,Che aspetti? L'ultima nata in casa Leica è pronta per essere provata presso Leica Store Roma.,https://www.eventbrite.it/e/biglietti-test-drive-leica-q3-leica-store-roma-747177787877,roma,Sold out
NA,NA,"Ancora una volta, Leica Camera AG mostra il proprio spirito pionieristico e pone un'altra pietra miliare nella storia della fotografia, introducendo Leica M11-P. Dal design discreto alla memoria interna di 256 GB, passando per il vetro posteriore in zaffiro e la Content Authenticity Initiative: queste sono solo alcune delle grandi novità dell'ultimo gioiello Made in Germany. Scopri con noi cosa significa provare sul campo la straordinaria M11-P al Leica Store Roma: oltre al corpo macchina, avrai la possibilità di sperimentare le qualità dei suoi incredibili obiettivi. Non perdere tempo, prenota ora il tuo TEST DRIVE. E ricorda, porta con te una scheda di memoria SD (Secure Digital), così potrai salvare e rivedere le immagini che scatterai. Lo staff del Leica Store Roma è pronto ad accoglierti e a farti vivere un'esperienza con il leggendario Sistema M.",0,0,EUR,Leica Camera Italia,https://schema.org/EventScheduled,2024-03-12T14:30:00Z,2024-03-12T15:30:00Z,TEST DRIVE Leica M11-P  Leica Store Roma,"Che aspetti?  La straordinaria M11-P, nuova arrivata in casa Leica ti aspetta per essere provata presso il Leica Store Roma",https://www.eventbrite.it/e/biglietti-test-drive-leica-m11-p-leica-store-roma-747136915627,roma,Sold out
NA,NA,"Scopri con noi cosa significa provare sul campo lo straordinario Sistema Leica SL! Non solo potrai scattare fotografie con una delle più performanti macchine fotografiche Leica ma potrai pure testare i suoi obiettivi! Non perdere tempo, prenota ora il tuo TEST DRIVE Non scordarti di portare con te una scheda di memoria SD (Secure Digital), così potrai salvare e rivedere le immagini che scatterai. Lo staff del Leica Store Roma è pronto ad accoglierti e a farti provare questo  gioiello di Sistema!",0,0,EUR,Leica Camera Italia,https://schema.org/EventScheduled,2024-03-12T14:30:00Z,2024-03-12T15:30:00Z,SL TEST DRIVE -  Leica Store Roma,Che aspetti? Il sistema fotografico SL ti aspetta per essere provato presso Leica Store Roma,https://www.eventbrite.it/e/biglietti-sl-test-drive-leica-store-roma-747174126927,roma,Sold out
NA,NA,"28 Nov | Andrea Pirrello, Still Photographer - Associazione ASF (Photography)12 Dec | Martina Loncar, Designer & Jewellery Maker - Martina Loncar Jewellery | (Jewelry)9 Jan | Gian Marco Sanna, Photographer & Curator - Discarded Magazine (Photography)13 Feb | Andrea Ciolu, Head of AI e Brand Strategist - Arkage (Communication)12 Mar | Lucrezia Moro, Founder & Fabric Ecodesigner - BILULU (Fashion)23 Apr | Valeria Oppenheimer, Fashion Expert & Journalist - Rai (Fashion)7 mag | Domitilla Dardi, Co-founder & Curator - EDIT Napoli (Design)11 Jun | Laura Astrologo Porche, Jewelry Journalist - Journal Des Bijoux (Jewelry)",0,0,USD,Accademia Italiana,https://schema.org/EventScheduled,2024-03-12T16:30:00Z,2024-03-12T17:30:00Z,A School with a View | Roma,"Un’ora in compagnia di designer, fotografi e divulgatori. Otto lecture con altrettanti professionisti visionari, all'aperitivo.",https://www.eventbrite.com/e/biglietti-a-school-with-a-view-roma-764015800827,roma,Sold out
NA,NA,NA,0,0,EUR,Amor,https://schema.org/EventScheduled,2024-03-12T19:30:00Z,2024-03-13T01:00:00Z,Lewis in Wonderland,"Lewis in Wonderland
Tutti i Martedì Dinner show e dj set.
 Il  FLAMINGO CLUB RESTAURANT in via Chiana.",https://www.eventbrite.it/e/biglietti-lewis-in-wonderland-794049422197,roma,Sold out
NA,NA,NA,0,0,EUR,DST Distribuzione Sistemi Tecnologi,https://schema.org/EventScheduled,2024-03-12T08:30:00Z,2024-03-12T12:00:00Z,Masterclass HEAT-PRO AVANZATA Tivoli Terme 9.30-13,Masterclass HEAT-PRO AVANZATA Tivoli Terme 9.30-13,https://www.eventbrite.it/e/biglietti-masterclass-heat-pro-avanzata-tivoli-terme-930-13-830116600097,roma,Sold out
3 giorni 9 ore,NA,Ingresso garantito solo con accredito o prenotazione tavoli,0,0,EUR,Dolce Vita,https://schema.org/EventScheduled,2024-03-11T13:00:00Z,2024-03-14T22:30:00Z,DOLCE VITA AT NAOS,"DolceVita vi porta nel cuore di Ponte Milvio al Naòs, un locale greco contemporaneo situato in un concept space.",https://www.eventbrite.it/e/biglietti-dolce-vita-at-naos-860819051957,roma,NA
NA,NA,"Evento di presentazione del Leverage Group: la community di digital marketing più grande d'Europa Posizionatosi negli anni come il gruppo principale a cui i giovani si affidano per immergersi nel mondo del digital, il Leverage arriva a Roma dando la possibilità di capire ed entrare a farne parte. Verranno spiegati i 3 pilastri fondamentali del team e come ragazzi tra 18 e 30 anni, facenti parte della community hanno raggiunto l'indipendenza e una mentalità imprenditoriale grazie alla formazione e alla pratica di alcuni concetti fondamentali INGRESSO SALA: ORE 21.00 INIZIO EVENTO: ORE 21.30 CONTRIBUTO SALA: 10 euro (chiunque non avesse il proprio ticket registrato o facesse tardi oltre le 21.30 pagherà il ticket 15 euro)",0,0,EUR,Next Level Group,https://schema.org/EventScheduled,2024-03-11T20:00:00Z,2024-03-12T22:00:00Z,WORKSHOP,Evento di presentazione del Leverage Group: la community di digital marketing più grande d'Europa,https://www.eventbrite.it/e/biglietti-workshop-859094062467,roma,Sold out
9 giorni 9 ore,Contatta l'organizzatore per richiedere un rimborso.,"Cosa comprende il Ticket?Il Ticket comprende alloggiamento in stanza Doppia o Matrimoniale, cena del sabato, pranzo della domenica e biglietto di ingresso per l'evento. E' inoltre possibile che vengano consegnati dei gadgetE' possibile Prenotare una Stanza Singola?Certamente, basta segnalarlo nelle note. Il SOVRAPPREZZO di € 30 per una DUS dovrà essere saldato all'arrivo in Hotel agli organizzatoriE' possibile scegliere il compagno di stanza? Certamente, è sufficiente che indichiate nelle note con chi volete condividere la CameraE' possibile dormire in una TRIPLA?Si è possibile. Il risparmio per una camera tripla è di € 5 a persona (€ 15 in totale) che verranno rimborsate sul posto dagli organizzatoriE' possibile portare bambini all'evento?L'ingresso all'evento è consentito solo a ragazzi +14 anniPerchè l'importo del biglietto è superiore a € 109,00?Perchè la Piattaforma Eventbrite che utilizziamo per la vendita dei biglietti applica una tassa aggiuntiva che chiede come commissioneIl costo della Tassa di Soggiorno è compresa nel biglietto?La Tassa di Soggiorno essendo una tassa che deve essere pagata in contanti alla struttura ricettiva e non è applicabile ai residenti, dovrà essere saldata in loco al momento del check inE' possibile partecipare SOLO LA DOMENICA?Potrebbe essere aperta la possibilità di un ticket per entrarte solo la domenica. Restate connessi per scoprire le novità",114.26,114.26,EUR,GREENWAY GLOBAL ITALY,https://schema.org/EventScheduled,2024-03-08T13:00:00Z,2024-03-17T22:30:00Z,Green Power Day - Green Tribe,Dai potenza al tuo Business in Greenway,https://www.eventbrite.it/e/biglietti-green-power-day-green-tribe-859376657717,roma,NA
1 hour,NA,NA,0,0,USD,GDMI,https://schema.org/EventScheduled,2024-03-12T19:00:00Z,2024-03-12T20:00:00Z,GINNASTICA DINAMICA MILITARE,MASSIMA PUNTUALITÀ ORE 20 REGISTRAZIONI,https://www.eventbrite.it/e/ginnastica-dinamica-militare-tickets-860329076427,roma,NA
